, 股票代號, 股票名稱, 發行股數, 收盤價, 市值(佰萬元),類型,yahooid
652,6624,萬年清,1.8,37.5,675,two,6624.two
647,8472,夠麻吉,1.77358,40,709,two,8472.two
441,6560,欣普羅,1.7492846,87,1521,two,6560.two
737,6482,弘煜科,1.714844,25.5,437,two,6482.two
481,3570,大塚資訊,1.7097,78.7,1345,two,3570.two
268,6690,安碁資訊,1.6666392,163,2716,two,6690.two
773,6259,百徽,1.5507206,14.65,227,two,6259.two
393,5278,尚凡,1.524735,116,1768,two,5278.two
772,5364,力麗店,1.409994,16.4,231,two,5364.two
768,4946,紅心辣椒,1.3660398,17.8,243,two,4946.two
760,3086,華義國際,1.34174,21.65,290,two,3086.two
770,2740,天蔥,1.3165484,18,236,two,2740.two
775,6419,京晨科,1.315917,16.15,212,two,6419.two
723,4129A,聯合甲特,1,46.8,468,two,4129A.two
741,8349A,恒耀甲特,1,42,420,two,8349A.two
